"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Shipping Details","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Listing Age (Months)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0GGXZJGCC","https://m.media-amazon.com/images/I/616bXtVujAL._SX450_.jpg","B0GGXZJGCC","Qurbuns Car Mechanic Stethoscope, Automotive Engine Noise Diagnostic Tool for Vehicle Mechanical Fault Detection, Universal for Most Cars, Trucks, SUVs","Qurbuns","FBA","Automotive",2774354,"N/A","N/A","N/A","N/A","Mechanical Testers",58,8.49,27,1,1,,9.49,9.45,1,4,"Qurbuns-Auto-US","China",1,0,"N/A","Large Standard-Size",1.5,4,15.5,0.28,46.82,129.17,"03/31/2026",3,7,0,1.08
"https://amazon.com/dp/B01GAS1HUM","https://m.media-amazon.com/images/I/81w4ixGDlQL._SX450_.jpg","B01GAS1HUM","Sweet Tea Decals Nurses Rock Stethoscope (Pink) - 6 1/2"" x 3 3/4"" - Vinyl Die Cut Decal/Bumper Sticker for Windows, Trucks, Cars, Laptops, Macbooks, Etc.","Sweet Tea Decals","FBM","Automotive",2786923,"N/A","N/A","N/A","N/A","Decals",109728,4.98,-63,2,2,,9.42,9.38,11,5,"Sweet Tea Decals","USA",1,3,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","04/30/2026",120,2,0,0.17
"https://amazon.com/dp/B0DYPLT8JB","https://m.media-amazon.com/images/I/61zmgb-i6oL._SX450_.jpg","B0DYPLT8JB","Floral Stethoscope RN Nurse Medical Sticker for Car or Truck Window Laptop Water Bottle - 5.5"" Waterproof Decal","Akuna Print","FBM","Automotive",2820265,674361454354,"N/A",0674361454354,"N/A","Decals",111268,6.99,-9,0,0,-150,"-","-","N/A","N/A","AK Wall Art","USA",1,7,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/31/2025",15,4,0,"N/A"
"https://amazon.com/dp/B0CBLWTGBK","https://m.media-amazon.com/images/I/51vzMpfrE8L._SX450_.jpg","B0CBLWTGBK","Nurse Love Stethoscope Vinyl Decal Notebook Car Laptop 5.5"" x 2.5"" (Red Holographic)","Bargain Max Decals","FBM","Automotive",2866387,"N/A","N/A","N/A","N/A","Decals",113466,6.99,73,1,1,,6.31,6.28,"N/A","N/A","Luna Graphic Designs","USA",1,1,-91,"Small Standard-Size",0.1,9,6,0.06,"N/A","N/A","09/30/2024",34,1,0,"N/A"
"https://amazon.com/dp/B0CKJ46JX1","https://m.media-amazon.com/images/I/81Xr2sjSK4L._SX450_.jpg","B0CKJ46JX1","Nurse Life Sticker Nurselife Stickers #Nurselife Vinyl Decal Bumper Sticker Stethoscope Accessories Medical Decals Doctor Scrub Phlebotomist EMS Healthcare Sticker Inspirational Dispatcher CS369-2PK","CREWSCREATIONS","FBA","Automotive",2885181,"N/A","N/A","N/A","N/A","Decals",114338,6.95,-22,0,0,,"-","-",2,5,"CrewsCreations","USA",1,0,"N/A","Small Standard-Size",0.31,3.46,5,0.02,2.75,7.58,"08/31/2024",32,4,0,0
"https://amazon.com/dp/B0CBLTRZKW","https://m.media-amazon.com/images/I/51Lor1G3ZrL._SX450_.jpg","B0CBLTRZKW","Floral Stethoscope Sticker Vinyl Decal Notebook Car Laptop 3.5"" x 5.5"" (Carbon Fiber)","Bargain Max Decals","FBM","Automotive",2900394,"N/A","N/A","N/A","N/A","Decals",115135,4.99,-17,1,1,,2.59,2.56,"N/A","N/A","Luna Graphic Designs","USA",1,3,"N/A","Small Standard-Size",0.1,9,6,0.06,"N/A","N/A","07/31/2024",34,1,0,"N/A"
"https://amazon.com/dp/B0CXSGL6B3","https://m.media-amazon.com/images/I/41HpfJNzZDL._SX450_.jpg","B0CXSGL6B3","LinaLife Dual Tube Car Engine Sound Diagnostic Tool Mechanic's Stethoscope Automotive Engine Diagnostic Sensitive Hearing for Cars, Trucks Motorcycles","LinaLife","FBA","Automotive",2934723,721410845042,"N/A",0721410845042,"N/A","Code Readers & Scan Tools",5446,9.3,-13,0,0,-100,"-","-","N/A","N/A","NieLei Inc","China",1,4,-20,"Large Standard-Size",4.5,1.7,12,0.33,46.22,127.5,"06/30/2024",24,7,0,"N/A"
"https://amazon.com/dp/B0CKXZ1J6K","https://m.media-amazon.com/images/I/51vY6T5b5EL._SX450_.jpg","B0CKXZ1J6K","RN Nurse Heart Stethoscope Decal Vinyl Sticker Auto Car Truck Wall Laptop| Holographic | 7"" x 5""","Vool","FBM","Automotive",2959150,"N/A","N/A","N/A","N/A","Decals",118022,6.99,52,0,0,-100,"-","-","N/A","N/A","Luna Graphic Designs","USA",1,3,"N/A","Small Standard-Size",9,6,0.1,0.06,"N/A","N/A","08/31/2024",31,1,0,"N/A"
"https://amazon.com/dp/B09RGQ37LN","https://m.media-amazon.com/images/I/417r0hDVVVL._SX450_.jpg","B09RGQ37LN","Scrub Life Sticker - 5"" Laptop Sticker - Waterproof Vinyl for Car, Phone, Water Bottle - Heartbeat Stethoscope Decal","Sticker Mine","FBM","Automotive",2966045,683950980150,"N/A",0683950980150,"N/A","Decals",118402,5.99,18,2,1,,12.88,3.93,4,4.5,"FunWayGift","USA",1,10,-33,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/31/2025",52,1,3,0.58
"https://amazon.com/dp/B09RG3GG7M","https://m.media-amazon.com/images/I/417r0hDVVVL._SX450_.jpg","B09RG3GG7M","Scrub Life Sticker - 3"" Laptop Sticker - Waterproof Vinyl for Car, Phone, Water Bottle - Heartbeat Stethoscope Decal","Sticker Mine","FBM","Automotive",2980031,683950979635,"N/A",0683950979635,"N/A","Decals",119085,4.99,-40,2,1,,12.88,6.46,4,4.5,"FunWayGift","USA",1,10,-33,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","01/31/2025",52,1,3,0.58
"https://amazon.com/dp/B0CBLWL4QL","https://m.media-amazon.com/images/I/51jo00zmAKL._SX450_.jpg","B0CBLWL4QL","Floral Heart Stethoscope Sticker Vinyl Decal Notebook Car Laptop 5.5"" x 4.25"" (Silver)","Bargain Max Decals","FBM","Automotive",3069741,"N/A","N/A","N/A","N/A","Decals",123562,2.99,-47,0,0,,"-","-",1,3,"Luna Graphic Designs","USA",1,9,350,"Small Standard-Size",0.1,9,6,0.06,"N/A","N/A","11/30/2025",34,1,0,0
"https://amazon.com/dp/B0BTDDJRNL","https://m.media-amazon.com/images/I/517vdecSdrL._SX450_.jpg","B0BTDDJRNL","WSQ Stethoscope Big Heart Vinyl Decal Sticker Premium Quality Vinyl White for Car Bumper Truck Van SUV Window Wall Boat Cup Tumblers Laptop or Any Smooth Surface Size 8 Inches","WSQ","FBA","Automotive",3080903,"N/A","N/A","N/A","N/A","Bumper Stickers",64523,6.99,-3,0,0,,"-","-",2,5,"We_Sell_Quality","Canada",1,5,"N/A","Small Standard-Size",0.31,5.12,8.54,0.02,6.82,18.83,"07/31/2025",40,4,0,0
"https://amazon.com/dp/B09TSBX2LB","https://m.media-amazon.com/images/I/71w6lihSHTL._SX450_.jpg","B09TSBX2LB","Nurse Life Flower Stethoscope Vinyl Decal Bumper Sticker Stethoscope Accessories Medical Decals Doctor Scrub Phlebotomist EMS Healthcare Sticker Inspirational Dispatcher CS1150-2PK","Generic","FBA","Automotive",3110001,"N/A","N/A","N/A","N/A","Bumper Stickers",65369,6.95,-9,0,0,,"-","-",10,4.9,"CrewsCreations","USA",2,0,"N/A","Small Standard-Size",0.28,4.13,4.96,0.02,2.89,7.97,"07/31/2024",51,7,0,0
"https://amazon.com/dp/B0BD347LVD","https://m.media-amazon.com/images/I/51NMPpeuSjL._SX450_.jpg","B0BD347LVD","Future Nurse Stethoscope Sticker Bumper Sticker Vinyl Decal 5""","Vision Graphics","FBM","Automotive",3178637,"N/A","N/A","N/A","N/A","Bumper Stickers",67210,4.95,17,0,0,,"-","-","N/A","N/A","westernmapdfp","USA",1,2,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","04/30/2026",45,3,0,"N/A"
"https://amazon.com/dp/B08K84RRF5","https://m.media-amazon.com/images/I/517QEgJ+A+L._SX450_.jpg","B08K84RRF5","Legacy Innovations LLI Nurse Life Heart Stethoscope | Decal Vinyl Sticker | Cars Trucks Vans Walls Laptop | Black| 5.5 x 3.1 in | LLI1532","Legacy Innovations","FBA","Automotive",3209799,720462605321,"N/A",0720462605321,"N/A","Decals",130409,7.95,-36,0,0,,"-","-",5,3.8,"Legacy Innovations","USA",1,4,-64,"Small Standard-Size",0.28,5.91,5.98,0.04,4.98,13.74,"10/31/2024",68,3,0,0
"https://amazon.com/dp/B0BD3GLL5G","https://m.media-amazon.com/images/I/51yWG0CTHjL._SX450_.jpg","B0BD3GLL5G","Future NP Stethoscope Sticker Bumper Sticker Vinyl Decal 5""","Vision Graphics","FBM","Automotive",3230464,"N/A","N/A","N/A","N/A","Bumper Stickers",68656,4.95,-19,0,0,-100,"-","-",2,4,"westernmapdfp","USA",1,1,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","07/31/2024",38,3,0,0
"https://amazon.com/dp/B07Q2NJQPH","https://m.media-amazon.com/images/I/61Btd7Qd10L._SX450_.jpg","B07Q2NJQPH","Nashville Decals Stethoscope Heart Medical Doctor Nurse Vinyl Decal Laptop Car Truck Bumper Window Sticker, 7.5 x 3.75, Purple","Nashville Decals","FBM","Automotive",3273903,766239991709,"N/A",0766239991709,"N/A","Decals",133576,8.95,34,0,0,,"-","-","N/A","N/A","Nashville Decals","USA",1,6,200,"Large Standard-Size",6,6,1,0.01,"N/A","N/A","09/30/2025",87,1,0,"N/A"
"https://amazon.com/dp/B0F7XS6LMT","https://m.media-amazon.com/images/I/71glVcl8fyL._SX450_.jpg","B0F7XS6LMT","Custom RN Nurse Name Sticker Personalized Heart Stethoscope Nursing School Waterproof Vinyl Stickers for Laptop Water Bottle Cars Phone Case Decal Decor Stuff Gifts","DINKOUTER","FBM","Automotive",3300923,"N/A","N/A","N/A","N/A","Decals",135057,4.95,-16,0,0,-75,"-","-","N/A","N/A","DINKOUTER","Vietnam",1,0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","12/31/2025",13,6,0,"N/A"
