"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Shipping Details","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Listing Age (Months)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B006JIA1DI","https://m.media-amazon.com/images/I/414zWtK0LZL._SX450_.jpg","B006JIA1DI","Quicksilver SAE 90 High Performance Gear Lube for Outboards and Sterndrives, 32 oz","Quicksilver","Amazon","Automotive",179,745061038998,00745061038998,0745061038998,"N/A","Gear Oils",2,14.87,-13,11827,8547,84,282269.3,128268.16,6630,4.9,"Amazon","N/A",13,98980,65,"Large Standard-Size",2.13,4.17,9.21,1.98,"N/A","N/A","10/31/2025",195,8,5,1.78
"https://amazon.com/dp/B000XBH9HI","https://m.media-amazon.com/images/I/31ZCbI2+G3L._SX450_.jpg","B000XBH9HI","Super Lube Multi-Purpose Synthetic Grease w/ Syncolon - High Temperature, Water & Corrosion Resistant Grease - Workshop & Industrial Use - Food Grade - Translucent White - Tube - 3 oz (21030)","Super Lube","FBA","Automotive",179,787269992054,30082353210306,7844908504078,"N/A","Lithium",3,10.99,-34,2955,2572,44,133138.15,28240.83,8681,4.8,"Pattern Products","USA",2,32411,"N/A","Large Standard-Size",1.28,1.97,6.34,0.2,8.04,22.18,"11/30/2025",108,6,6,0.34
"https://amazon.com/dp/B07Q15DMBW","https://m.media-amazon.com/images/I/21LV9KDeF-L._SX450_.jpg","B07Q15DMBW","Super Lube Multi-Purpose Synthetic Grease w/Syncolon -High Temperature, Water & Corrosion Resistant Grease -Workshop & Industrial Use - Food Grade-Translucent White - Tube- 3 oz (21030) (Pack of 2)","Super Lube","FBM","Automotive",179,696505966844,"N/A",0696505966844,"N/A","Electrical",33,31.01,-37,2955,26,44,133138.15,866.93,14,4.8,"SWIFTCHOICE","USA",2,32411,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","11/30/2025",185,1,6,211.1
"https://amazon.com/dp/B001HBQN5W","https://m.media-amazon.com/images/I/51oNkxsEiXL._SX450_.jpg","B001HBQN5W","HIGH PERF GEAR LUBE 8 OZ TUBE","Quicksilver","FBM","Automotive",181,745061766945,00745061766945,0745061766945,"N/A","Gear Oils",2,22.98,-14,11827,1165,84,282269.3,20866.98,135,4.5,"HARVARD MARINE","USA",2,98980,65,"Large Standard-Size",1.97,5.28,8.62,0.51,"N/A","N/A","10/31/2025",273,7,5,87.61
"https://amazon.com/dp/B002IV6CGA","https://m.media-amazon.com/images/I/61uxmnbMQ6L._SX450_.jpg","B002IV6CGA","Quicksilver High Performance SAE 90 Gear Lube for Mercury Outboards and MerCruiser Sterndrives, 2.5 Gallon","Quicksilver","Amazon","Automotive",181,745061039018,"N/A",0745061039018,"N/A","Gear Oils",2,163.99,18,11827,486,84,282269.3,87971.04,58,4.7,"Amazon","N/A",4,98980,65,"Large Standard-Size",6.57,9.21,14.45,17.93,"N/A","N/A","10/31/2025",195,7,5,203.91
"https://amazon.com/dp/B003HG48AC","https://m.media-amazon.com/images/I/71S6X8SR7JL._SX450_.jpg","B003HG48AC","Rust-Oleum 248658 Stops Rust Reformer Spray Paint, 10.25 oz, Matte Black","Rust-Oleum","Amazon","Automotive",186,020066185992,"N/A",0020066185992,"N/A","Corrosion & Rust Inhibitors",1,7.88,-39,1348,1211,-12,16819.38,9544.68,11139,4.7,"Amazon","N/A",15,19723,32,"Large Standard-Size",2.4,2.44,7.83,0.86,"N/A","N/A","06/30/2025",170,11,2,0.12
"https://amazon.com/dp/B00JMCCK1Y","https://m.media-amazon.com/images/I/81nW1kxvRvL._SX450_.jpg","B00JMCCK1Y","Pennzoil Ultra Platinum Full Synthetic 10W-30 Motor Oil (1-Quart, Case of 6)","Pennzoil","FBA","Automotive",188,071611008969,00071611008969,0071611008969,"N/A","Motor Oils",6,53.52,"N/A",10297,0,-40,511028.63,"-",6349,4.8,"G.P.S.","USA",0,146356,13,"Large Standard-Size",7.9,8.9,9.3,11.75,329.21,908.17,"04/30/2025",145,7,19,1.62
"https://amazon.com/dp/B07WSX5XR1","https://m.media-amazon.com/images/I/712Cn3TeQZL._SX450_.jpg","B07WSX5XR1","STA-BIL Fast Fix Small Engine Treatment, 8 oz (12 Pack) – Fixes Rough Running Engines, Carburetor & Fuel Injector Cleaner, Removes Water, for Lawn Mowers & Small Engines","STA-BIL","Amazon","Automotive",188,"N/A",40073905223049,"N/A","N/A","Fuel Additives",1,87.44,6,15468,38,177,148403.87,3195.67,6599,4.6,"Amazon","N/A",2,97039,146,"Large Standard-Size",6.13,7,9.38,6.6,"N/A","N/A","04/30/2026",81,9,5,2.34
"https://amazon.com/dp/B08B4WG2CR","https://m.media-amazon.com/images/I/41If3CG4CeL._SX450_.jpg","B08B4WG2CR","Valvoline SynPower SAE 75W-90 Full Synthetic Gear Oil 1 GA","Valvoline","Amazon","Automotive",192,074130035850,"N/A",0074130035850,"N/A","Gear Oils",1,55.38,-15,11856,800,-15,489900.39,42616.43,4094,4.8,"Amazon","N/A",23,0,"N/A","Large Standard-Size",4.61,7.99,10.98,7.45,"N/A","N/A","04/30/2026",71,8,18,2.9
"https://amazon.com/dp/B08K9CGB6Y","https://m.media-amazon.com/images/I/41ss8qfKi6L._SX450_.jpg","B08K9CGB6Y","Valvoline Flexfill SAE 75W-90 Full Synthetic Gear Oil 1 QT, Case of 4","Valvoline","Amazon","Automotive",193,074130047433,"N/A",0074130047433,"N/A","Gear Oils",1,62.35,-13,11856,1258,-15,489900.39,77650.27,4094,4.8,"Amazon","N/A",16,0,"N/A","Large Standard-Size",5.87,8.31,12.68,7.63,"N/A","N/A","04/30/2026",68,8,18,2.9
