"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0BR7MKHF9","https://m.media-amazon.com/images/I/61r3hsmOb8L._SX450_.jpg","B0BR7MKHF9","Endoscope Camera with Light,1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, IP67 Waterproof Inspection Borescope for iOS and Android-16.4ft Triple Lens","Kinpthy","FBA","Industrial & Scientific",334,768415695555,"N/A",0768415695555,"N/A","Borescopes",1,35.99,"N/A",248,0,,7536.31,"-",5948,4.3,"Sun Endoscope","China",0,0,"N/A","Large Standard-Size",1.46,4.84,6.57,0.4,23.37,64.48,"02/28/2026",38,7,7,0.04
"https://amazon.com/dp/B0GS976R7H","https://m.media-amazon.com/images/I/41mwgwsECiL._SX450_.jpg","B0GS976R7H","Kinpthy Endoscope Camera with Light, 1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, Inspection Borescope","Kinpthy","FBA","Industrial & Scientific",336,"N/A","N/A","N/A","N/A","Borescopes",1,15.99,"N/A",248,0,,7536.31,"-",5946,4.3,"ClairvoyancePro","China",0,0,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","02/28/2026",6,7,6,"N/A"
"https://amazon.com/dp/B0C4V5LWWL","https://m.media-amazon.com/images/I/61oRhqttqJL._SX450_.jpg","B0C4V5LWWL","Endoscope Camera with Light, 1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, Inspection Borescope for iOS and Android - 16.4ft Single Lens","Kinpthy","FBA","Industrial & Scientific",352,673132973261,"N/A",0673132973261,"N/A","Borescopes",1,25.98,"N/A",751,0,,24155.18,"-",5931,4.3,"Sun Endoscope","China",4,0,"N/A","Large Standard-Size",1.61,4.8,5.16,0.42,20.08,55.38,"02/28/2026",34,7,6,0.13
"https://amazon.com/dp/B0BF64PP4F","https://m.media-amazon.com/images/I/41ll0tSV68L._SX450_.jpg","B0BF64PP4F","Endoscope Camera with Light,1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, IP67 Waterproof Inspection Borescope for iOS and Android-32.8ft Single Lens","Kinpthy","FBA","Industrial & Scientific",355,635416049994,"N/A",0635416049994,"N/A","Borescopes",1,35.99,"N/A",248,0,,7536.31,"-",5948,4.3,"Kinoscope","China",4,0,"N/A","Large Standard-Size",2.24,5.39,5.63,0.77,34.22,94.41,"02/28/2026",42,7,6,0.04
"https://amazon.com/dp/B0C9JR3N4W","https://m.media-amazon.com/images/I/41kcNrz-HDL._SX450_.jpg","B0C9JR3N4W","Endoscope Camera with Light,1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, IP67 Waterproof Inspection Borescope for iOS and Android-16.4ft Dual-Lens","Kinpthy","FBA","Industrial & Scientific",360,768502895158,"N/A",0768502895158,"N/A","Borescopes",1,35.99,-300,248,181,,7536.31,6507.03,5931,4.3,"Sun Endoscope","China",3,0,"N/A","Large Standard-Size",1.46,4.96,10.24,0.02,37.33,102.99,"02/28/2026",32,7,6,0.04
"https://amazon.com/dp/B0G23FH94K","https://m.media-amazon.com/images/I/41YaA86-FoL._SX450_.jpg","B0G23FH94K","Kinpthy Endoscope Camera with Light, 1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, Inspection Borescope for iOS - 16.3ft Single Line Single Lens","Kinpthy","FBA","Industrial & Scientific",360,725878216918,"N/A",0725878216918,"N/A","Borescopes",1,14.98,-300,248,48,,7536.31,716.52,5947,4.3,"ClairvoyancePro","China",1,0,"N/A","Large Standard-Size",1.46,4.72,4.8,0.42,16.65,45.94,"02/28/2026",4,7,6,0.04
"https://amazon.com/dp/B0G23P5N7X","https://m.media-amazon.com/images/I/61qRAF7gBTL._SX450_.jpg","B0G23P5N7X","Endoscope Camera with Light, 1920P HD Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, Inspection Borescope for iOS and Android - 16.3ft Dual Line Single Lens","Kinpthy","FBA","Industrial & Scientific",374,725878216925,"N/A",0725878216925,"N/A","Borescopes",1,15.99,-300,248,20,,7536.31,312.07,5947,4.3,"ClairvoyancePro","China",1,0,"N/A","Large Standard-Size",1.5,4.81,4.89,0.4,17.76,49,"02/28/2026",4,7,6,0.04
"https://amazon.com/dp/B0CJY5C9QX","https://m.media-amazon.com/images/I/41Oteo3SE0L._SX450_.jpg","B0CJY5C9QX","Teslong Two-Way Articulating Borescope with Light, Industrial Endoscope Inspection Camera with Articulated Probe, Flexible Mechanic Fiber Optic Snake Scope Cam for Wall Automotive Engine Inspect-5FT","Teslong","FBA","Industrial & Scientific",462,"N/A","N/A","N/A","N/A","Borescopes",2,103.99,-34,8150,8150,-10,951152.81,951111.04,1434,4.7,"Teslong","China",1,64473,288,"Large Standard-Size",3.5,8.74,16.61,3.15,255.81,705.69,"11/30/2025",28,9,0,5.68
"https://amazon.com/dp/B0FZGWDVTK","https://m.media-amazon.com/images/I/71pooPRtVML._SX450_.jpg","B0FZGWDVTK","Endoscope with Light, 1920P HD Borescope with 8 Adjustable LED Lights, 16.4FT Semi-Rigid Snake Camera, IP67 Waterproof Inspection Tool for iPhone & Android - Single Lens (Red) 7t11","PAPIBLU","FBA","Industrial & Scientific",588,"N/A","N/A","N/A","N/A","Borescopes",3,29.99,"N/A",2940,0,,59944.46,"-",486,4.3,"PAPIBLU Store","China",1,0,"N/A","Large Standard-Size",1.34,4.96,5,0.42,16.72,46.11,"01/31/2026",4,7,14,6.05
"https://amazon.com/dp/B0FC2GLGL2","https://m.media-amazon.com/images/I/719X3QIt2-L._SX450_.jpg","B0FC2GLGL2","Endoscope with Light, 1920P HD Borescope with 8 Adjustable LED Lights, 16.4FT Semi-Rigid Snake Camera, IP67 Waterproof Inspection Tool for iPhone & Android - Single Lens (Yellow)","PAPIBLU","FBA","Industrial & Scientific",588,"N/A","N/A","N/A","N/A","Borescopes",3,23.98,"N/A",2940,0,,59944.46,"-",486,4.3,"PAPIBLU Store","China",1,0,"N/A","Large Standard-Size",5.1,5,1.38,0.45,17.72,48.87,"01/31/2026",9,7,14,6.05
