"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B07P2JLJNN","https://m.media-amazon.com/images/I/71MxKI62loL._SX450_.jpg","B07P2JLJNN","30M Cable for Sewer Camera (7D1-30M-Cable)(Only for Brands: HBUDS, IHBUDS, Anysuns)","HBUDS","FBM","Industrial & Scientific",352914,"N/A","N/A",8011657107259,"N/A","Borescopes",747,219.99,-54,4,1,,972.36,305.64,13,3.9,"Hanxuan tech","China",1,59,-16,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/31/2025",84,7,3,0.35
"https://amazon.com/dp/B07P2JPKW6","https://m.media-amazon.com/images/I/71NUzkoEUDL._SX450_.jpg","B07P2JPKW6","20M 65ft Replacement Cable for HBUDS Sewer Camera (20M/30M/50M Cable Optional) Model:7D1","HBUDS","FBM","Industrial & Scientific",352921,"N/A","N/A",8011657107303,"N/A","Borescopes",747,199.99,-64,4,2,,972.36,494.49,13,3.9,"Hanxuan tech","China",1,59,-16,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","03/31/2025",84,7,3,0.35
"https://amazon.com/dp/B0C7LWWYZ5","https://m.media-amazon.com/images/I/61aj+Zj7s+L._SX450_.jpg","B0C7LWWYZ5","Vividia CX-4010i Flexible Joystick Articulating 1280x720 HD USB Inspection Camera Borescope Videoscope with 4mm (0.16"") Diameter 1m Long for iPhone iPad and for Android Devices","VIVIDIA","FBM","Industrial & Scientific",353316,"N/A","N/A","N/A","N/A","Borescopes",671,899.98,-23,1,1,-20,1167.12,1167.09,"N/A","N/A","Oasis Scientific Inc.","USA",1,10,"N/A","Large Standard-Size",13,5,13,4,"N/A","N/A","12/31/2025",42,9,0,"N/A"
"https://amazon.com/dp/B0G34PXC7N","https://m.media-amazon.com/images/I/71z6GZ6FEJL._SX450_.jpg","B0G34PXC7N","4-Way 360° Articulating Borescope with 6 Light, Endoscope Camera with 6.2mm Probe, 8X Zoom 5.0FT Semi-Rigid Cable Inspection Camera for Automotive Engine Pipe HVAC","Mrcartool","FBA","Industrial & Scientific",354341,"N/A","N/A","N/A","N/A","Borescopes",668,216.6,90,8,8,,1922.54,1922.44,2,5,"MR CARTOOL DIRECT","China",1,0,"N/A","Large Standard-Size",11.81,9.84,2.36,2.2,138.26,381.4,"01/31/2026",3,9,0,4.22
"https://amazon.com/dp/B07SLVDMBK","https://m.media-amazon.com/images/I/510gKK+ZClL._SX450_.jpg","B07SLVDMBK","Vividia GB-460 USB Digital Manual Focus Gun Barrel Borescope Camera with 4mm Diameter and 24"" (60 cm) Long Insertion Tube (with WiFi Box)","VIVIDIA","FBM","Industrial & Scientific",354441,"N/A","N/A","N/A","N/A","Borescopes",670,249.98,-28,3,1,22,633.7,214,13,3.9,"Oasis Scientific Inc.","USA",2,30,76,"Large bulky",2.9,4.5,30.9,2.6,"N/A","N/A","12/31/2025",81,9,2,0.23
"https://amazon.com/dp/B0DG8MWP8M","https://m.media-amazon.com/images/I/71Gck12aymL._SX450_.jpg","B0DG8MWP8M","Anysun Sewer Camera with Locator with Distance Count and Self-Leveling, 512Hz Sonde IP68 Waterproof Cam, 9"" Pipe Drain Inspection with 12pcs Light, DVR with 32GB Card, 7mm Cable(200FT)","anysun","FBA","Industrial & Scientific",356178,717331218690,"N/A",0717331218690,"N/A","Borescopes",648,1299.99,-27,5,1,,5678.9,965.18,9,3.3,"ToBestGift","China",1,0,"N/A","Large bulky",13.2,18.7,20.5,25.1,1639.89,4099.72,"01/31/2026",36,7,5,0.52
"https://amazon.com/dp/B0CPYFT4YL","https://m.media-amazon.com/images/I/61AgFT82AKL._SX450_.jpg","B0CPYFT4YL","NIDAGE Two-Way 210° Articulating Borescope 0.24in Endoscope Camera with Light 5'' IPS Video Inspection Camera Flexible Fiber Optic Snake Scope Cam for Mechanic Wall Automotive Aircraft, 5.2FT","NIDAGE","FBA","Industrial & Scientific",357204,"N/A","N/A","N/A","N/A","Borescopes",660,69.88,"N/A",0,0,-133,"-","-",54,4.2,"TELESION","China",1,181,"N/A","Large bulky",3,9,19,3,166.25,415.63,"08/31/2024",27,7,2,0
"https://amazon.com/dp/B091V47C3Y","https://m.media-amazon.com/images/I/819taH80biL._SX450_.jpg","B091V47C3Y","Vividia PM-70 2.0MP Handheld USB Digital Borescope Endoscope Microscope with 7mm Tube Diameter","VIVIDIA","FBM","Industrial & Scientific",359573,759119545277,"N/A",0759119545277,"N/A","Borescopes",667,149.98,-13,2,2,-33,287.88,287.82,1,4,"Oasis Scientific Inc.","USA",1,21,40,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","12/31/2025",59,7,0,1.91
"https://amazon.com/dp/B08QCN6B9G","https://m.media-amazon.com/images/I/71P-NOb5YyL._SX450_.jpg","B08QCN6B9G","Teslong Endoscope Replacement Cable with Light, Dual Lens Inspection Camera 5.5mm/0.21inch Waterproof Probe Compatible with NTS500, NTS300(10FT)","Teslong","FBA","Industrial & Scientific",359824,"N/A","N/A","N/A","N/A","Borescopes",668,99.99,149,3,3,,337.31,337.23,14,5,"Teslong","China",1,37,"N/A","Large Standard-Size",2.01,5.75,6.5,0.73,37.82,104.34,"09/30/2024",63,6,0,0.24
"https://amazon.com/dp/B0DB1NNBGK","https://m.media-amazon.com/images/I/71EJycPhIOL._SX450_.jpg","B0DB1NNBGK","5"" Dual Lens Endoscope Camera, 1080P HD Borescope with Light, 16.5FT Flexible Cable, IP67 Waterproof Snake Camera for Plumbing, Wall, and Automotive Inspections","KOOPOOL","FBA","Industrial & Scientific",360639,"N/A","N/A","N/A","N/A","Borescopes",672,48.99,-8,4,1,-143,122.97,45.27,20,4.3,"KOOPOOL US","China",1,0,"N/A","Large Standard-Size",3.03,6.73,9.02,1.5,92.61,255.47,"11/30/2025",19,8,2,0.18
"https://amazon.com/dp/B0DB1NN75K","https://m.media-amazon.com/images/I/71cJOGCjb2L._SX450_.jpg","B0DB1NN75K","4.3"" HD Endoscope Camera, IP67 Waterproof Inspection Borescope, 1080P Snake Camera with 8 LED Lights, 16.4FT Semi-Rigid Cable, Digital Sewer Camera for Home & Industrial Use","KOOPOOL","FBA","Industrial & Scientific",360639,"N/A","N/A","N/A","N/A","Borescopes",672,29.99,22,4,3,-143,122.97,77.5,20,4.3,"KOOPOOL US","China",1,0,"N/A","Large Standard-Size",2.99,6.77,9.09,1.54,92.64,255.56,"11/30/2025",19,7,2,0.18
"https://amazon.com/dp/B0C37GBVZZ","https://m.media-amazon.com/images/I/31Ttj+zoY6L._SX450_.jpg","B0C37GBVZZ","23mm Sewer Inspection Camera Head, Stainless Steel Professional IP68 Pipe Drain Endoscope Camera Accessory with 12 LED Lights","Marhynchus","FBA","Industrial & Scientific",360856,"N/A","N/A","N/A","N/A","Borescopes",671,169.42,-1,4,4,129,541.3,541.22,"N/A","N/A","tanzqioo","China",2,21,"N/A","Large Standard-Size",6.69,3.94,2.76,0.4,36.56,100.86,"05/31/2024",31,9,0,"N/A"
"https://amazon.com/dp/B0G58HV3CX","https://m.media-amazon.com/images/I/61gfDxQvezL._SX450_.jpg","B0G58HV3CX","Endoscope Camera with Light,16.4ft Dual-Lens Borescope Tools with 8 Adjustable LED Lights, Endoscope with Semi-Rigid Snake Camera, IP67 Waterproof Inspection Borescope for iOS and Android","COOVIE","FBA","Industrial & Scientific",361313,"N/A","N/A","N/A","N/A","Borescopes",675,25.99,-52,12,4,,316.63,104.69,16,4.7,"Alice Windowshop","China",1,0,"N/A","Large Standard-Size",1.5,4.8,4.8,0.1,17.4,48,"01/31/2026",3,7,2,0.73
