"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0CYCKHTVW","https://m.media-amazon.com/images/I/61X1oagxHIL._SX450_.jpg","B0CYCKHTVW","HF96V Thermal Camera with Visual Camera & Laser Pointer, Intelligent Scene Detection, 240 * 240 Super Resolution Thermal Imaging Camera,25 Hz, 50° FOV, -4°F to 1022°F, IP54 Infrared Camera","HSFTOOLS","FBA","Industrial & Scientific",1762,"N/A","N/A","N/A","N/A","Thermal Imagers",2,219.99,-35,2656,1073,,584205.89,236075.55,966,4.5,"HSFTOOLS Direct","Vietnam",1,0,"N/A","Large Standard-Size",3.9,5.99,10.6,1.42,124.67,343.93,"11/30/2025",22,10,2,2.75
"https://amazon.com/dp/B0CWS4BVCX","https://m.media-amazon.com/images/I/61HsuWBo+6L._SX450_.jpg","B0CWS4BVCX","HF96 Thermal Camera with Laser Pointer, Intelligent Scene Detection, Super Resolution 240 x 240, Thermal Imaging Camera96 x 96 IR Resolution, 25 HZ Infrared Camera, -4°F~1022°F,11h Runtime","HSFTOOLS","FBA","Industrial & Scientific",1821,"N/A","N/A","N/A","N/A","Thermal Imagers",2,164.98,-39,2583,1539,,568324.41,338530.68,965,4.5,"HSFTOOLS Direct","Vietnam",1,0,"N/A","Large Standard-Size",3.9,5.94,9.84,1.46,114.77,316.6,"11/30/2025",21,9,2,2.68
"https://amazon.com/dp/B0DPXX7P5M","https://m.media-amazon.com/images/I/61lK0ZHDDiL._SX450_.jpg","B0DPXX7P5M","Flir One - Thermal Imaging Camera for iOS Smartphones (iPhone 15 and Newer w/USB-C), 240x180 Super Resolution (80x60 Native IR)","FLIR","FBA","Industrial & Scientific",3249,845188032623,"N/A",0845188032623,"N/A","Thermal Imagers",3,209.99,-27,2120,943,37,424761.82,192739.44,6667,4.2,"Northwest Selling Solutions","USA",1,0,"N/A","Large Standard-Size",2.68,4.13,5.71,0.73,31.82,87.78,"11/30/2025",11,8,3,0.32
"https://amazon.com/dp/B0728C7KND","https://m.media-amazon.com/images/I/71nNMM+5paL._SX450_.jpg","B0728C7KND","Flir One - Thermal Imaging Camera for iOS Smartphones (iPhone 14 and Older w/Lightning Port), 240x180 Super Resolution (80x60 Native IR)","FLIR","FBM","Industrial & Scientific",3627,812462023974,00812462023974,0812462023974,"N/A","Thermal Imagers",3,209.99,"N/A",2366,326,73,470438.17,62087.32,6657,4.2,"Quick Direct","USA",4,0,"N/A","Large Standard-Size",2.72,4.13,5.75,0.73,"N/A","N/A","11/30/2025",101,7,3,0.36
"https://amazon.com/dp/B0728C7KNC","https://m.media-amazon.com/images/I/41OYwhvEtML._SX450_.jpg","B0728C7KNC","Flir One - Thermal Imaging Camera for Android Smartphones (USB-C), 240x180 Super Resolution (80x60 Native IR)","FLIR","Amazon","Industrial & Scientific",3630,812462024032,00812462024032,0812462024032,"N/A","Thermal Imagers",3,209.99,27,2366,987,73,470438.17,194001.73,6657,4.2,"Amazon","N/A",2,0,"N/A","Large Standard-Size",2.72,4.13,5.71,0.73,"N/A","N/A","11/30/2025",101,10,3,0.36
"https://amazon.com/dp/B0F8MZVFBJ","https://m.media-amazon.com/images/I/71i7MQZibYL._SX450_.jpg","B0F8MZVFBJ","TOPDON TC002C Duo Thermal Camera, Compatible with Any USB-C iPhone, iPad & Android Device, 512 x 384 Super Resolution, 256 x 192 IR Resolution Thermal Imager, -4°F~1022°F Temp Range","TOPDON","FBA","Industrial & Scientific",4381,810139302353,"N/A",0810139302353,"N/A","Thermal Imagers",5,242,-46,0,1226,,"-",296493.24,99,4.3,"TOPDON Authorized","China",3,0,"N/A","Large Standard-Size",1.93,4.33,6.65,0.53,27.98,77.19,"09/30/2025",8,7,0,0
"https://amazon.com/dp/B0BRK4SGD2","https://m.media-amazon.com/images/I/71V4j6cBYsL._SX450_.jpg","B0BRK4SGD2","TOPDON TC004 Thermal Imaging Camera, 320 x 240 TISR Resolution, 256 x 192 IR High Resolution, 12-Hour Battery Life Handheld Infrared Camera with PC Analysis and Video Recording Supported, 32GB SD Card","TOPDON","FBA","Industrial & Scientific",6338,850050886860,"N/A",0850050886860,"N/A","Thermal Imagers",6,284.04,-39,658,516,10,184344.14,156204.18,879,4.6,"TOPDON Authorized","China",5,8889,"N/A","Large Standard-Size",5.08,8.9,11.26,2.23,256.31,707.07,"12/31/2024",36,8,2,0.75
"https://amazon.com/dp/B0FLK4V7Z6","https://m.media-amazon.com/images/I/61PqqgL+MnL._SX450_.jpg","B0FLK4V7Z6","Thermal Master Thermal Camera for USB-C iPhone and Android, P1 Thermal Imaging Camera with 320×240 X³ IR Resolution, -4℉ to 1112℉, 160×120 Infrared Camera (iOS and Android)","Thermal Master","FBA","Industrial & Scientific",6370,"N/A","N/A","N/A","N/A","Thermal Imagers",7,139,2,872,872,16,121252.46,121252.34,72,4.2,"Thermal Master Official","China",1,0,"N/A","Large Standard-Size",1.93,4.09,5.04,0.22,20.03,55.26,"11/30/2025",5,6,2,12.46
"https://amazon.com/dp/B0FX46JB43","https://m.media-amazon.com/images/I/71Zu-nZ0vnL._SX450_.jpg","B0FX46JB43","GW340 Thermal Camera for iPhone/Android/Tablet, 512x384 Super IR Resolution, Thermal Imager iOS 17/16/15 Series & iPads USB-C Port, 256x192 IR Resolution Home Inspection, HVAC, Automotive -4°F~752°F","GOYOJO","FBA","Industrial & Scientific",6600,"N/A","N/A","N/A","N/A","Thermal Imagers",6,179.1,"N/A",608,13,191,63330.41,2636.74,639,4.3,"JT MALL","Hong Kong",1,2250,221,"Small Standard-Size",0.67,3.35,5.12,0.22,5.79,15.96,"11/30/2025",3,9,6,0.95
"https://amazon.com/dp/B0DX1PQCZR","https://m.media-amazon.com/images/I/711FRX7QsAL._SX450_.jpg","B0DX1PQCZR","GOYOJO Thermal Imaging Camera for Android/iphone 15/16/17 iOS Series 192x192 IR Resolution– Water Leak Detection HVAC Electrical Plumbing, Automotive Repair, Home Inspection, DIY-USB-C Infrared Imager","GOYOJO","FBA","Industrial & Scientific",6601,"N/A","N/A","N/A","N/A","Thermal Imagers",5,98.1,-24,591,572,165,61277.09,57454,642,4.3,"JT MALL","Hong Kong",1,2276,229,"Small Standard-Size",0.67,3.35,5.2,0.22,5.86,16.17,"11/30/2025",11,9,6,0.94
