"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0CNXPDG7R","https://m.media-amazon.com/images/I/61jW8-TAgzL._SX450_.jpg","B0CNXPDG7R","GOYOJO Thermal Imaging Monocular for Hunting, 15mm Focal Lens 256x192 Infrared Night Vision Telescope with Long Battery Life, Thermal Scopes for Outdoor Night Vision Camera Telescope (15mm)","GOYOJO","FBA","Camera & Photo",328,658361248977,"N/A",0658361248977,"N/A","Monoculars",65,404.1,-29,584,262,193,224838.4,105720.5,251,4.3,"GOYOJO Store","China",2,2991,19,"Large Standard-Size",4.57,5.91,9.65,2.36,131.22,361.99,"11/30/2025",26,6,2,2.33
"https://amazon.com/dp/B0BN8CQ571","https://m.media-amazon.com/images/I/813KYvXx13L._SX450_.jpg","B0BN8CQ571","FLIR Scout TKx - Compact Infrared/Thermal Imaging Monocular for Wildlife Viewing, Hunting & Outdoor","FLIR","FBA","Camera & Photo",997,849815010664,00849815010664,0849815010664,"N/A","Monoculars",204,659,-28,40,32,-66,33154.98,21271.92,1108,3.9,"Independent Brands","USA",1,446,-84,"Large Standard-Size",3.43,5.51,8.35,1.5,79.45,219.18,"09/30/2024",116,5,6,0.04
"https://amazon.com/dp/B0DDSYSQ35","https://m.media-amazon.com/images/I/71uI0R-YLYL._SX450_.jpg","B0DDSYSQ35","4K Digital Night Vision Goggles for Adults - Rechargeable Infrared Binoculars with 3'' Large Screen - 32GB Card Included, 3500mAh Battery, Audio Recording - 8X Zoom for Hunting, Camping & Security","SCOPEPIC","FBA","Camera & Photo",3064,027685587640,"N/A",0027685587640,"N/A","Binoculars",1409,67.15,-43,13,3,-39,1565.62,220.41,62,3.6,"Scopepic Offcial Store","China",1,0,"N/A","Large Standard-Size",3.62,7.87,8.15,2.61,117.02,322.82,"07/31/2025",10,8,2,0.2
"https://amazon.com/dp/B0CLM7NPK1","https://m.media-amazon.com/images/I/51YwHOMwuZL._SX450_.jpg","B0CLM7NPK1","SUZLAZYR 850nm Infrared Digital LED IR Night Vision Scope Cameras Night Vision Monocular with 4.3 inch Screen for Outdoor Hunting Device","SUZLAZYR","FBM","Camera & Photo",3746,"N/A","N/A",1091428693744,"N/A","Monoculars",757,115.99,-12,4,4,40,458.87,458.73,2,2.8,"MaoTuo","China",1,20,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","10/31/2025",27,6,0,1.98
"https://amazon.com/dp/B0FW4H9MXB","https://m.media-amazon.com/images/I/61WsFH+dPlL._SX450_.jpg","B0FW4H9MXB","TOPDON TS004 Pro Thermal Imaging Monocular, 512 x 384 TISR 384 x 288 IR Resolution, Supported Wireless Connection, 19mm 50Hz Thermal Night Vision with 11h Battery Life, IP67 Monocular for Hunting","TOPDON","FBA","Sports & Outdoors",7090,"N/A","N/A","N/A","N/A","Night Vision Monoculars",1,899,"N/A",1072,123,13,516125.98,110218.17,176,4.4,"TOPDON Authorized","China",1,0,"N/A","Large Standard-Size",3.46,6.42,9.88,1.57,110.62,305.15,"10/31/2025",3,9,2,6.09
"https://amazon.com/dp/B0D56CNCW1","https://m.media-amazon.com/images/I/61Sk+bRGfvL._SX450_.jpg","B0D56CNCW1","TOPDON TS004 Thermal Imaging Monocular, 320 x 240 TISR 256 x 192 IR Resolution, Supported Wireless Connection, 13mm 50Hz Thermal Night Vision with 11h Battery Life, IP67 Monocular for Hunting","TOPDON","FBA","Sports & Outdoors",7658,810139301110,00810139301110,0810139301110,"N/A","Night Vision Monoculars",1,406.6,-49,1035,915,2,498278.3,390473.49,172,4.4,"TOPDON Authorized","China",2,0,"N/A","Large Standard-Size",3.46,7.32,9.8,1.46,124.97,344.73,"10/31/2025",20,7,2,6.02
"https://amazon.com/dp/B0FMDJC7VB","https://m.media-amazon.com/images/I/81XPV5SUFEL._SX450_.jpg","B0FMDJC7VB","Night Vision Goggles - Smart APP 4K Night Vision Binoculars, 10000mAh Battery, 128GB Card Included, 3'' UHD Screen & 8X Zoom Binoculars, 2000FT Range Goggles for Camping, Hunting, Security (Silver)","TERUNSOUl","FBA","Sports & Outdoors",13823,674519374404,"N/A",0674519374404,"N/A","Night Vision Monoculars",2,99.98,"N/A",5218,499,,576927.69,59910.01,238,4.6,"ZHOUY-US","N/A",0,0,"N/A","Large Standard-Size",4.29,7.33,9.38,3.16,148.5,409.67,"11/30/2025",3,8,3,22.99
"https://amazon.com/dp/B0FMDQK4S8","https://m.media-amazon.com/images/I/81XPV5SUFEL._SX450_.jpg","B0FMDQK4S8","Night Vision Goggles - Smart APP 4K Night Vision Binoculars, 10000mAh Battery, 128GB Card for Photo and Video, 3'' UHD Screen & 8X Zoom Binoculars for Camping, Hunting, Security (Black)","TERUNSOUl","FBA","Sports & Outdoors",15796,850076587314,"N/A",0850076587314,"N/A","Night Vision Monoculars",2,99.98,-102,5218,3211,,576927.69,321020.94,238,4.6,"ZHOUY-US","N/A",4,0,"N/A","Large Standard-Size",4.09,7.32,9.45,3.16,142.64,393.48,"11/30/2025",3,8,3,21.92
"https://amazon.com/dp/B0BRY2694B","https://m.media-amazon.com/images/I/71w3KxwFueL._SX450_.jpg","B0BRY2694B","Night Vision Monocular Digital Infrared Monocular Telescope for 100% Darkness with 8X Zoom 2000mAh Rechargeable Battery Upgrade Tripod 32 GB SD Card & Card Reader, for Adult Hunting Camping Green","YUANZIMOO","FBA","Sports & Outdoors",21820,"N/A","N/A","N/A","N/A","Night Vision Monoculars",3,65.99,-28,877,561,90,56407.83,36088.16,435,4,"NIANDONG","China",1,5153,-2,"Large Standard-Size",3.15,4.8,7.48,1.12,56.97,157.17,"11/30/2025",36,6,2,2.04
"https://amazon.com/dp/B0BRY25L5X","https://m.media-amazon.com/images/I/711+wQtIlGL._SX450_.jpg","B0BRY25L5X","Night Vision Monocular Digital Infrared Monocular Telescope for 100% Darkness with 8X Zoom 2000mAh Rechargeable Battery Upgrade Tripod 32 GB SD Card & Card Reader, for Adult Hunting Camping Black","YUANZIMOO","FBA","Sports & Outdoors",27075,"N/A","N/A","N/A","N/A","Night Vision Monoculars",3,65.99,-28,877,316,90,56407.83,20313.04,434,4,"NIANDONG","China",1,5153,-2,"Large Standard-Size",3.23,4.84,7.44,1.12,58.56,161.54,"11/30/2025",36,6,2,2.02
"https://amazon.com/dp/B0FNM6ZFGG","https://m.media-amazon.com/images/I/51a4Apc5-cL._SX450_.jpg","B0FNM6ZFGG","4K Night Vision Goggles, 4.0"" HD Screen Night Vision Binoculars with 5000mAh Rechargeable Battery, 64GB TF Card for Photo & Video, Infrared Binocular for Adults, Camping, Wildlife Observation","Gipsot","FBA","Sports & Outdoors",29405,803173327970,"N/A",0803173327970,"N/A","Night Vision Monoculars",4,89.99,-97,821,821,,56681.79,56678.34,129,4.5,"Woot","USA",7,0,"N/A","Large Standard-Size",3.9,6.97,7.64,1.37,104.56,288.44,"12/31/2025",5,8,1,6.37
"https://amazon.com/dp/B0D5QXY5JN","https://m.media-amazon.com/images/I/71nTuYXXw+L._SX450_.jpg","B0D5QXY5JN","RIX Pocket K3 Portable Thermal Monocular for Hunting, 384x288 (50Hz), Wi-Fi, Handheld Night Vision Monocular","RIX","FBA","Sports & Outdoors",29539,"N/A","N/A","N/A","N/A","Night Vision Monoculars",4,899,-31,346,346,133,306407.63,306407.5,77,4.6,"Essence Outdoors LLC","USA",1,2055,"N/A","Large Standard-Size",2.8,5.43,8.98,1.59,68.74,189.63,"11/30/2025",20,6,0,4.49
"https://amazon.com/dp/B0CNXP8JBV","https://m.media-amazon.com/images/I/610k1g4XU4L._SX450_.jpg","B0CNXP8JBV","GOYOJO Thermal Monocular, 256x192 (25 Hz) Thermal Imaging Monoscope Camera for Adults, 10mm Focal Lens Vision Goggles Thermal Scopes for Night Hunting Camping","GOYOJO","FBA","Sports & Outdoors",33139,658361248960,"N/A",0658361248960,"N/A","Night Vision Monoculars",4,369,-33,546,317,156,209907.69,116832.27,251,4.3,"GOYOJO Store","China",2,2988,19,"Large Standard-Size",4.41,5.79,9.57,2.27,123.03,339.39,"11/30/2025",26,6,2,2.17
"https://amazon.com/dp/B0F5WCSL4H","https://m.media-amazon.com/images/I/41NbZk2m4mL._SX450_.jpg","B0F5WCSL4H","Night Vision Goggles, 112 MP 4K Night Vision Binoculars for Adults, 12X Zoom & 5000mAh Battery, 64GB Card Included, Infrared Night Vision, 1500ft View Range, Perfect for Hunting, Camping & Security","HOTPEAK","FBA","Sports & Outdoors",43415,758918444910,"N/A",0758918444910,"N/A","Night Vision Monoculars",7,89.99,-60,0,809,,"-",75319.79,242,4.4,"HOTPEAK US","China",1,0,"N/A","Large Standard-Size",2.87,6.5,8.15,0.9,76.55,211.16,"-",9,7,2,0
"https://amazon.com/dp/B0FNWHWHMR","https://m.media-amazon.com/images/I/71HL1iY7SfL._SX450_.jpg","B0FNWHWHMR","GOYOJO GNG2K Night Vision Monocular - 2K/60Hz Refresh Digital Night Vision Goggles, Helmet Mountable, Stealth Infrared 940nm NVG with 0.0001 Lux Sensor, 4 Color Modes for Tactical/Hunting/Camping","GOYOJO","FBM","Sports & Outdoors",45493,"N/A","N/A","N/A","N/A","Night Vision Monoculars",7,1299,"N/A",147,8,1298,56050.84,9996.04,181,4.3,"MeasureUp Store","Hong Kong",1,0,"N/A","Large Standard-Size",6.7,6.7,2.7,1.25,"N/A","N/A","11/30/2025",5,9,4,0.81
