"URL","Image URL","ASIN","Title","Brand","Fulfillment","Category","BSR","UPC","GTIN","EAN","ISBN","Subcategory","Subcategory BSR","Price","Price Trend (90 days) (%)","Parent Level Sales","ASIN Sales","Sales Trend (90 days) (%)","Parent Level Revenue","ASIN Revenue","Review Count","Reviews Rating","Seller","Seller Country/Region","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Length","Width","Height","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B0DHL2DYL9","https://m.media-amazon.com/images/I/31kKsbJvtcL._SX450_.jpg","B0DHL2DYL9","eeTao 5V USBC Charging Cable Compatible with FLIR ONE Pro Thermal Imaging Camera Rechargeable Battery DC5V 5VDC 5.0V Power Supply Cord","eeTao","FBM","Industrial & Scientific",723974,"N/A","N/A","N/A","N/A","Thermal Imagers",399,9.97,-4,0,0,33,"-","-",1,5,"eeTao","Hong Kong",1,16,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","09/30/2025",18,5,0,0.25
"https://amazon.com/dp/B0CNRS6C3G","https://m.media-amazon.com/images/I/71mQBLpS8fL._SX450_.jpg","B0CNRS6C3G","Thermal Camera for Android,512x384 TISR Resolution Thermal Imaging Camera 256x192 25Hz,Smallest Metal Shell Thermal Camera,-4℉ ~ 392℉ Temperature Range Infrared Camera,Work for Android with APP","Guune","FBM","Industrial & Scientific",725889,"N/A","N/A","N/A","N/A","Thermal Imagers",398,199.7,1,0,0,-200,"-","-",10,3.5,"shenzhenshijinmanxiukejiyouxiangongsi","China",1,7,-79,"Large Standard-Size",2.36,7.64,9.37,0.37,"N/A","N/A","07/31/2024",28,6,0,0
"https://amazon.com/dp/B07QSCBVKK","https://m.media-amazon.com/images/I/61b2LhDQCfL._SX450_.jpg","B07QSCBVKK","Fluke Ti401 Pro Thermal Imager","Fluke","FBM","Industrial & Scientific",729758,095969909440,00095969909440,0095969909440,"N/A","Thermal Imagers",399,10270.35,-16,0,0,-33,"-","-",0,"N/A","Empire Rigging & Supply","USA",1,19,36,"Large bulky",8.5,11,15.5,8.45,"N/A","N/A","08/31/2025",83,4,2,"N/A"
"https://amazon.com/dp/B0D961JM3J","https://m.media-amazon.com/images/I/51bRluRwcvL._SX450_.jpg","B0D961JM3J","HSFTOOLS Finder S2 Android Thermal Imager,512x384 Super Resolution,256x192 IR Resolution,Thermal Camera for Andriod Phones and Tablets,Carrying Case,USB-C(Not Compatible with iPhone 15/16)","HSFTOOLS","FBA","Industrial & Scientific",732947,860010995365,"N/A",0860010995365,"N/A","Thermal Imagers",405,199,-13,0,0,-123,"-","-",20,4.1,"HSFTOOLS Direct","Vietnam",1,0,"N/A","Large Standard-Size",2.72,4.88,6.89,0.82,46.05,127.02,"11/30/2025",20,10,0,0
"https://amazon.com/dp/B0CC5JD3LL","https://m.media-amazon.com/images/I/61litOFmvFL._SX450_.jpg","B0CC5JD3LL","MiLESEEY TNV256i Thermal Imaging Camera for Andriod(USB-C), 256x192 Thermal Imager, Night Vision Imager for Android, Infrared Thermal Camera","MiLESEEY","FBA","Industrial & Scientific",735743,"N/A","N/A","N/A","N/A","Thermal Imagers",404,179.99,"N/A",0,0,-145,"-","-",7,2.5,"ACPOTEL-direct","Hong Kong",1,5,-86,"Large Standard-Size",9.5,2.4,6.9,1.3,79.21,218.5,"05/31/2024",32,6,0,0
"https://amazon.com/dp/B0D3LHZ7JY","https://m.media-amazon.com/images/I/71-6aJsErXL._SX450_.jpg","B0D3LHZ7JY","TOPDON USA - TS001 - Thermal Imaging Camera for Android Devices","TOPDON","FBM","Industrial & Scientific",736055,810139300632,00810139300632,0810139300632,"N/A","Thermal Imagers",408,253.03,"N/A",1,1,-100,290.23,290.22,64,4.1,"UnbeatableSale, Inc","USA",2,0,"N/A","Large Standard-Size",2.64,5.04,6.14,0.93,"N/A","N/A","11/30/2025",8,8,0,0.02
"https://amazon.com/dp/B0CQ843C6M","https://m.media-amazon.com/images/I/51iDEKsptSL._SX450_.jpg","B0CQ843C6M","LAUREII ShortCam II Infrared Camera Thermal Imaging Analyzer PCB Fault Diagnostic Instrument with for Phone Motherboard Repair,PCB Thermal Image","LAUREII","FBA","Industrial & Scientific",736805,"N/A","N/A","N/A","N/A","Thermal Imagers",404,369,-21,0,0,,"-","-",3,4.6,"Laureii Direct","China",1,8,"N/A","Large Standard-Size",2.76,7.09,3.15,0.44,30.97,85.43,"08/31/2024",26,8,0,0.04
"https://amazon.com/dp/B0BZYJC217","https://m.media-amazon.com/images/I/41S2m+yvpsL._SX450_.jpg","B0BZYJC217","UNI-T UTi721M Thermal Camera for Android Phone Type C IR Resolution 256x192 25Hz Infrared Imager Real Time Image Video Recording","UNI-T","FBM","Industrial & Scientific",741181,"N/A","N/A",6935750572108,"N/A","Thermal Imagers",411,329,-3,0,0,-25,"-","-",2,4.4,"Yuqiao--Store","Hong Kong",1,13,"N/A","Large Standard-Size",0.39,1.97,2.36,1.1,"N/A","N/A","06/30/2025",36,1,2,0.19
"https://amazon.com/dp/B0BZYK2WFY","https://m.media-amazon.com/images/I/41fTrkawG5L._SX450_.jpg","B0BZYK2WFY","UNI-T UTi720M Thermal Camera Android USB-C 256x192 IR High Resolution Infrared Cameras Thermal Imaging Camera for Smartphones, Thermal Imager 7 Palettes 25Hz Refresh Rate 49152 Pixels, Video Record","UNI-T","FBA","Industrial & Scientific",743905,"N/A","N/A",6935750572047,"N/A","Thermal Imagers",411,199,-13,0,0,-25,"-","-",2,4.4,"Yuqiao--Store","Hong Kong",1,13,"N/A","Small Standard-Size",0.39,1.97,2.36,0.35,0.92,2.54,"06/30/2025",36,1,2,0.19
"https://amazon.com/dp/B0FXXBB2WB","https://m.media-amazon.com/images/I/61mDUIEjIAL._SX450_.jpg","B0FXXBB2WB","MARALANG NP18 18X Digital Night Vision Device OLED Eyepiece Lens Thermal Imaging System NP18","MARALANG","FBM","Industrial & Scientific",745472,"N/A","N/A",6034125373927,"N/A","Thermal Imagers",415,47.48,-8,0,0,-60,"-","-","N/A","N/A","masidianzishangwuyouxiangongsi","China",1,0,"N/A","Large Standard-Size",2.76,1.97,1.97,0.19,"N/A","N/A","12/31/2025",5,7,0,"N/A"
